label,area,perim,circ,intensity,layer
1,41234,1216.9453095790604,0.34988329539971114,19.34975990687297,l1
2,37167,1028.6427483683688,0.4414060019506742,19.146823795302286,l1
3,362,113.7401153701776,0.3516341981190119,22.516574585635357,empty
4,501,293.7645019878171,0.07295397490937686,25.469061876247505,l1
5,27,17.071067811865476,1.1642661024177179,224.22222222222223,l1
6,28,17.44974746830583,1.1555522907766802,41.857142857142854,empty
7,41,21.31370849898476,1.1341635277474724,84.34146341463415,l1
8,96,34.142135623730944,1.034903202149083,89.94791666666667,l1
9,85,32.970562748477136,0.9825984394647075,144.47058823529412,l1
10,32,19.071067811865476,1.105630018541109,163.6875,l1
11,267,59.35533905932738,0.9523608742749732,32.02621722846442,l1
12,112,36.97056274847714,1.0297119769200693,66.375,empty
13,55,26.727922061357855,0.9674803678480023,89.01818181818182,empty
14,170,47.4558441227157,0.9485918297408359,115.24117647058823,l1
15,61,26.72792206135785,1.0730236807041484,184.27868852459017,empty
16,70,28.72792206135785,1.0658583117993152,64.15714285714286,l23
17,162,46.04163056034262,0.9603366138181073,53.351851851851855,empty
18,130,39.55634918610404,1.044048833143833,171.4,empty
19,239,68.11269837220809,0.6473685447251907,23.765690376569037,l1
20,98,34.970562748477136,1.0070028451507589,127.96938775510205,empty
21,31,18.727922061357855,1.1106887454723962,78.45161290322581,empty
22,85,32.384776310850235,1.018467058087852,98.31764705882352,l23
23,33,19.899494936611667,1.0472242640569587,69.27272727272727,l23
24,46,24.48528137423857,0.9641786209295969,62.76086956521739,empty
25,42,21.656854249492383,1.125300228179429,140.23809523809524,l23
26,21,16.27817459305202,0.9959046365521116,178.1904761904762,empty
27,54,25.31370849898476,1.05899052529708,222.64814814814815,empty
28,101,35.55634918610404,1.00391492906771,63.633663366336634,l23
29,71,30.384776310850235,0.9663982298932698,144.91549295774647,l23
30,111,36.97056274847714,1.0205181199832831,112.75675675675676,l23
31,68,28.72792206135785,1.0354052171764776,118.86764705882354,l23
32,55,25.556349186104043,1.0582174692140012,235.52727272727273,empty
33,139,40.970562748477136,1.0405927741516385,61.172661870503596,empty
34,135,41.55634918610404,0.9823559021171407,50.81481481481482,empty
35,97,34.384776310850235,1.030977509797925,83.21649484536083,empty
36,30,19.65685424949238,0.9756702971954305,101.7,l23
37,61,27.313708498984763,1.0274917859878585,178.63934426229508,l23
38,76,30.14213562373095,1.051175952546438,144.10526315789474,empty
39,53,24.727922061357855,1.0892071590406167,191.30188679245282,empty
40,31,17.65685424949238,1.249524838656446,149.38709677419354,empty
41,37,21.31370849898476,1.0235134274794264,226.0,empty
42,221,54.04163056034261,0.9509227754949258,72.3710407239819,l1
43,50,27.14213562373095,0.8528876698144601,36.12,l1
44,75,30.384776310850235,1.0208432005914823,165.68,l1
45,29,19.242640687119284,0.9841890322998379,98.41379310344827,l23
46,165,48.04163056034261,0.8983763900990376,34.04848484848485,l1
47,82,32.72792206135785,0.9620260937502338,55.18292682926829,l1
48,67,27.899494936611664,1.0816630244914995,164.56716417910448,l23
49,107,35.55634918610404,1.0635534397053956,33.33644859813084,l1
50,64,27.31370849898476,1.0780241689052945,53.828125,l23
51,146,43.21320343559642,0.9824937480221234,119.37671232876713,l1
52,70,28.72792206135785,1.0658583117993152,120.8,empty
53,103,38.72792206135785,0.8629759595294938,91.4368932038835,empty
54,39,23.106601717798213,0.9179146765687477,125.02564102564102,l23
55,78,30.14213562373095,1.0788384776134494,158.3846153846154,empty
56,81,31.899494936611667,1.0002930906696852,56.23456790123457,empty
57,74,31.313708498984756,0.9483585740414303,38.5945945945946,l23
58,62,26.727922061357855,1.090614232846839,47.903225806451616,empty
59,96,34.142135623730944,1.034903202149083,147.83333333333334,l23
60,62,26.727922061357855,1.090614232846839,105.33870967741936,l23
