label,area,perim,circ,intensity,layer
38,79,30.14213562373095,1.0926697401469552,241.45569620253164,empty
39,90,33.31370849898476,1.0190756179418246,245.9777777777778,l23
40,68,28.72792206135786,1.0354052171764772,217.47058823529412,l1
41,68,27.31370849898476,1.1454006794618754,85.86764705882354,l23
42,36,22.48528137423857,0.8947788532394708,135.38888888888889,l23
43,61,26.727922061357855,1.073023680704148,224.55737704918033,empty
44,90,32.970562748477136,1.040398347668514,174.33333333333334,l23
45,73,29.071067811865476,1.0854523314450073,119.73972602739725,l23
46,61,27.313708498984763,1.0274917859878585,76.68852459016394,l23
47,57,25.31370849898476,1.1178233322580289,95.0701754385965,empty
48,65,28.142135623730947,1.0313572297530658,162.87692307692308,l23
49,69,28.72792206135785,1.0506317644878964,148.46376811594203,l23
50,47,23.899494936611664,1.0340231824193642,126.14893617021276,l23
51,43,23.313708498984763,0.9941584211054681,108.11627906976744,l23
52,51,25.31370849898476,1.000157718336131,114.05882352941177,l23
53,56,26.727922061357855,0.9850709199906932,108.35714285714286,l23
54,74,29.556349186104043,1.0644861278769282,91.91891891891892,l23
55,23,15.656854249492381,1.1790403893488046,127.30434782608695,l23
56,86,31.556349186104047,1.0852625308898323,167.91860465116278,l23
57,54,24.485281374238568,1.1318618593521357,84.42592592592592,l23
58,74,29.556349186104047,1.064486127876928,234.48648648648648,l23
59,34,19.071067811865476,1.1747318946999283,70.20588235294117,l23
60,60,25.31370849898476,1.1766561392189776,66.18333333333334,l23
61,55,25.31370849898476,1.0786014609507297,139.23636363636365,l23
62,88,32.14213562373095,1.070392549811525,243.98863636363637,l23
63,47,24.14213562373095,1.0133427187709767,197.31914893617022,l23
64,37,20.48528137423857,1.1079692847082192,228.43243243243242,empty
65,81,30.97056274847714,1.0611986514254057,222.23456790123456,l23
66,24,15.656854249492381,1.2303030149726657,212.08333333333334,empty
67,30,21.485281374238568,0.8166745604731858,153.53333333333333,l23
68,64,28.142135623730947,1.0154901954491724,96.875,l23
69,75,30.14213562373095,1.0373446900129322,132.34666666666666,l23
70,62,28.14213562373095,0.9837561268413856,231.9516129032258,l23
71,31,19.31370849898476,1.044335913627004,55.193548387096776,l23
72,26,16.242640687119284,1.2384256479434992,122.6923076923077,l23
73,84,32.14213562373095,1.0217383430019105,223.57142857142858,l23
74,63,27.313708498984763,1.061180041266149,164.8095238095238,l23
75,98,34.14213562373095,1.0564636855271885,245.0204081632653,empty
76,35,19.071067811865476,1.209282832779338,74.94285714285714,l23
77,17,12.82842712474619,1.298111396050648,82.41176470588235,l23
78,18,13.65685424949238,1.2127771900184563,76.11111111111111,l23
79,71,29.313708498984763,1.0383091544711964,109.7605633802817,l23
80,65,27.556349186104043,1.075671994906434,130.16923076923078,l23
81,58,26.14213562373095,1.066487404667215,181.25862068965517,l23
82,53,24.48528137423857,1.1109014545493183,95.62264150943396,l23
83,48,23.071067811865476,1.133223860012313,63.666666666666664,l23
84,58,25.899494936611664,1.086563888952434,81.17241379310344,l23
85,79,30.970562748477143,1.0349962155877412,89.25316455696202,empty
86,91,32.970562748477136,1.0519583293092751,167.74725274725276,l23
87,30,18.485281374238568,1.1032628324143605,69.66666666666667,l23
88,37,19.899494936611664,1.1741605384881055,54.432432432432435,l23
89,44,21.31370849898476,1.2171511029485071,88.11363636363636,l23
90,101,35.55634918610404,1.00391492906771,144.62376237623764,empty
91,71,29.556349186104043,1.0213312848548906,78.30985915492958,l23
92,67,28.899494936611667,1.0081012680240284,80.91044776119404,l23
93,47,23.071067811865476,1.10961502959539,94.29787234042553,l23
94,72,30.14213562373095,0.9958509024124148,101.52777777777777,l23
95,85,31.31370849898476,1.089330794507048,165.6235294117647,l23
96,101,35.55634918610404,1.00391492906771,202.85148514851485,l23
97,54,25.899494936611667,1.0116284483350246,77.72222222222223,l23
98,122,38.62741699796952,1.0274917859878587,85.79508196721312,l23
99,81,30.72792206135785,1.0780241689052947,82.87654320987654,l23
100,49,23.31370849898476,1.1328782007946037,206.0408163265306,empty
101,100,35.21320343559643,1.0134417520769583,91.4,empty
102,65,28.384776310850235,1.0137999571234393,71.32307692307693,l23
103,71,28.727922061357855,1.0810848591107336,75.07042253521126,l23
104,76,29.31370849898476,1.1114295174621258,69.86842105263158,l23
105,27,17.899494936611667,1.0589905252970795,75.66666666666667,l23
106,64,26.727922061357855,1.125795337132221,86.34375,l23
107,45,22.48528137423857,1.1184735665493386,64.2,l23
108,30,17.65685424949238,1.2092175857965604,52.43333333333333,l23
109,167,45.45584412271571,1.0156565671507087,217.66467065868264,l23
110,63,27.556349186104047,1.0425743950631587,99.71428571428571,empty
111,109,36.970562748477136,1.0021304061097107,81.65137614678899,l23
112,60,26.72792206135785,1.0554331285614573,64.86666666666666,l23
113,78,30.14213562373095,1.0788384776134494,84.16666666666667,l23
114,81,32.14213562373095,0.9852476878946993,69.4320987654321,empty
115,85,32.14213562373095,1.0339018947043142,95.51764705882353,l23
116,21,16.485281374238568,0.9710384578239463,56.23809523809524,l23
117,51,23.31370849898476,1.1791181273576488,82.54901960784314,empty
118,117,37.798989873223334,1.0290473003474205,112.43589743589743,l23
119,60,27.556349186104047,0.9929279952982464,72.68333333333334,l23
120,81,31.31370849898476,1.038068168883187,69.5925925925926,l23
121,86,31.556349186104047,1.0852625308898323,92.51162790697674,l23
122,68,28.727922061357855,1.0354052171764774,76.92647058823529,l23
123,86,32.72792206135785,1.0089541958843917,94.05813953488372,l23
124,33,19.31370849898476,1.111712424183585,140.0,l23
125,67,27.31370849898476,1.12855655182273,62.19402985074627,l23
126,61,27.556349186104043,1.0094767952198842,76.78688524590164,l23
127,123,78.26093065034893,0.25236258035562126,35.146341463414636,empty
128,96,34.14213562373095,1.0349032021490827,60.854166666666664,l23
129,82,31.31370849898476,1.0508838252891521,167.26829268292684,l23
130,70,28.727922061357855,1.0658583117993148,86.7,l23
131,58,25.31370849898476,1.1374342679116785,53.08620689655172,l23
132,77,30.727922061357855,1.0247884074778726,82.49350649350649,l23
133,26,17.65685424949238,1.0479885743570192,56.53846153846154,l23
134,42,44.14213562373095,0.2708647392184295,34.42857142857143,empty
135,50,26.31370849898476,0.9074354673012885,47.86,l23
136,18122,910.0863991822648,0.27494811205102593,34.253228120516496,l4
137,69,30.38477631085024,0.9391757445441634,182.36231884057972,empty
138,76,30.384776310850235,1.0344544432660352,65.51315789473684,l23
139,55,24.727922061357855,1.1303093159855457,71.83636363636364,l23
140,59,25.899494936611667,1.1052977491067861,61.23728813559322,l23
141,67,27.899494936611664,1.0816630244914995,100.83582089552239,l23
142,81,30.14213562373095,1.1203322652139667,125.48148148148148,l23
143,54,27.31370849898476,0.9095828925138422,64.24074074074075,empty
144,41,21.31370849898476,1.1341635277474724,54.36585365853659,l23
145,476,129.16042558696057,0.35855673291915113,34.47899159663866,l23
146,108,37.79898987322333,0.9498898157053114,112.96296296296296,l23
147,198,50.04163056034261,0.9936012967021167,153.3030303030303,l23
148,104,35.55634918610404,1.0337341843865528,53.33653846153846,l23
149,44,23.31370849898476,1.017278384386991,58.86363636363637,l23
150,60,33.55634918610404,0.669594232758237,165.13333333333333,l23
151,100,51.692388155425114,0.4702801743153561,36.15,l23
152,86,32.142135623730944,1.0460654464067183,60.27906976744186,l23
153,34,26.207106781186546,0.6220862820348861,37.588235294117645,l23
154,41,34.207106781186546,0.4403125195330354,38.02439024390244,l23
155,34,23.10660171779821,0.8002333077778829,63.8235294117647,l23
156,63,26.727922061357855,1.10820478498953,68.22222222222223,l23
157,74,29.556349186104047,1.064486127876928,61.13513513513514,l23
158,62,47.86396103067892,0.34008249725283224,40.82258064516129,l23
159,142,81.79898987322332,0.2666872954549695,37.063380281690144,l23
160,183,50.04163056034262,0.9183284711943803,137.4262295081967,empty
161,73,29.899494936611664,1.0261362252816253,51.31506849315068,l23
162,26,17.242640687119284,1.0989442363349693,103.6923076923077,l23
163,109,36.970562748477136,1.0021304061097107,166.6605504587156,empty
164,112,36.14213562373095,1.0774577868360737,40.973214285714285,l23
165,86,31.31370849898476,1.1021464509130132,87.06976744186046,l23
166,60,25.899494936611667,1.1240316092611384,71.61666666666666,empty
167,75,51.65685424949238,0.353195544704139,36.333333333333336,l4
168,359,123.56244584051393,0.2954821973601853,37.35097493036211,l4
169,43,24.485281374238568,0.9012974065211452,118.76744186046511,l23
170,68,28.727922061357855,1.0354052171764774,48.661764705882355,l23
171,46,25.31370849898476,0.9021030400678829,56.15217391304348,l4
172,100,35.798989873223334,0.9805467826824812,207.46,l4
173,81,30.727922061357855,1.0780241689052945,87.5679012345679,l4
174,22,16.035533905932738,1.0751416739054775,38.5,l4
175,57,26.14213562373095,1.0480996907936422,63.70175438596491,empty
176,35,20.48528137423857,1.0480790531023694,193.65714285714284,l4
177,53,25.899494936611667,0.9928945881806723,59.62264150943396,l4
178,61,26.727922061357855,1.073023680704148,64.8688524590164,l4
179,81,32.14213562373095,0.9852476878946993,98.82716049382717,l4
180,780,215.63961030678928,0.21078873137556103,34.20384615384615,l4
181,177,80.14823227814082,0.34625434675927946,35.61581920903955,l4
182,605,159.95941546018392,0.297129397165467,37.07272727272727,l4
183,56,26.14213562373095,1.0297119769200695,50.767857142857146,l4
184,160,48.8700576850888,0.8418682740359745,121.83125,l4
185,49,46.03553390593274,0.29054912734695837,31.693877551020407,l5
186,621,234.51576464628795,0.14189182668077244,35.1256038647343,l4
187,122,39.55634918610404,0.9797996741811354,43.41803278688525,l4
188,1149,225.9594154601839,0.2827932294827609,34.436901653611834,l4
189,54,25.31370849898476,1.05899052529708,104.83333333333333,l4
190,382,185.59797974644667,0.1393563419653137,34.43717277486911,l4
191,24,21.82842712474619,0.6329599326209293,28.625,l4
192,3417,600.2569260369921,0.11917371646019437,33.797190517998246,l4
193,102,34.384776310850235,1.0841206804060655,89.91176470588235,l4
194,115,37.798989873223334,1.0114567482047296,54.017391304347825,l4
195,499,181.88225099390857,0.18955261001968376,34.71142284569138,l4
196,52,27.27817459305202,0.8781780913096001,36.28846153846154,l4
197,26,25.621320343559642,0.4977143919555697,36.65384615384615,l4
198,500,172.01828996322965,0.2123394148930521,36.896,l4
199,37,4.207106781186548,26.2690591243669,35.513513513513516,l4
200,39,20.485281374238568,1.1678595163140693,79.07692307692308,l4
201,118,39.798989873223334,0.9361550239297055,101.88135593220339,l4
202,104,36.384776310850235,0.9871969042057738,66.47115384615384,l4
203,76,29.899494936611667,1.0683062071425138,99.27631578947368,l4
204,82,31.556349186104043,1.0347852038717007,162.1341463414634,l4
205,46,40.485281374238575,0.3526739416520444,35.30434782608695,l4
206,53,24.48528137423857,1.1109014545493183,68.39622641509433,l4
207,355,107.78174593052023,0.38401464605778357,35.39718309859155,l4
208,156,92.45584412271572,0.22933256381026967,33.243589743589745,l4
209,165,46.62741699796952,0.9536984853628041,70.16363636363636,empty
210,49,23.899494936611664,1.0780241689052943,49.795918367346935,l4
211,22,20.035533905932738,0.6887009861984831,33.45454545454545,empty
212,147,42.970562748477136,1.0004263365796526,44.714285714285715,empty
213,45,31.656854249492383,0.5642698742545473,34.31111111111111,l5
214,184,54.17766952966368,0.7877475252234323,33.19565217391305,l5
215,12,6.207106781186548,3.9139265995618677,33.666666666666664,l5
216,117,38.384776310850235,0.9978785736829182,73.15384615384616,l5
217,81,31.31370849898476,1.038068168883187,177.49382716049382,l5
218,75,29.556349186104047,1.0788710755509403,138.45333333333335,l5
219,23,20.86396103067893,0.6639634521054254,34.26086956521739,l5
220,77,31.556349186104047,0.9716885450990359,132.23376623376623,l5
221,41,19.035533905932738,1.4218821297922606,30.536585365853657,l5
222,72,46.27817459305202,0.4224642074948442,36.388888888888886,empty
223,376,247.53300858899107,0.07711368696335864,34.56382978723404,empty
224,61,27.31370849898476,1.0274917859878587,67.70491803278688,l5
225,33,24.414213562373096,0.6957261469811152,31.424242424242426,empty
226,29092,952.358477120907,0.40307191542138054,30.251959301526192,l5
227,41,25.071067811865476,0.8196870193690204,247.0,l5
228,123,68.24873734152916,0.33183770681952235,45.707317073170735,empty
229,54,49.69238815542512,0.2748045290365549,30.72222222222222,l5
230,68,28.142135623730947,1.0789583326647458,66.51470588235294,l5
231,36,21.31370849898476,0.9958509024124149,86.86111111111111,l5
232,44,34.14213562373095,0.4743306343183295,63.27272727272727,l5
233,18,13.071067811865476,1.3239153988972323,56.22222222222222,l5
234,59,26.31370849898476,1.0707738514155205,100.69491525423729,l5
235,22,15.899494936611665,1.0936185984037976,35.40909090909091,l5
236,27,21.44974746830583,0.7374443645167652,131.22222222222223,l5
237,15,12.242640687119284,1.2576242881690396,55.86666666666667,l5
238,105,52.42031021678297,0.4801754915769092,30.285714285714285,l5
239,102,38.384776310850235,0.8699454232107492,56.80392156862745,l5
240,30,17.65685424949238,1.2092175857965604,113.1,l5
241,55,25.31370849898476,1.0786014609507297,85.23636363636363,l5
242,57,26.38477631085024,1.0289111806463278,222.17543859649123,l5
243,55,25.313708498984763,1.0786014609507293,114.30909090909091,l5
244,71,28.727922061357855,1.0810848591107336,158.1549295774648,l5
245,45,23.071067811865476,1.0623973687615436,244.0222222222222,l5
246,31,18.485281374238568,1.140038260161506,96.45161290322581,l5
247,36,20.485281374238568,1.0780241689052947,112.02777777777777,l5
248,64,28.485281374238568,0.9911715106160013,208.703125,l5
249,93,43.14213562373095,0.6278986264901649,81.6774193548387,empty
250,68,29.31370849898476,0.994436936676639,151.4264705882353,l5
251,50,23.899494936611664,1.1000246621482597,89.08,l5
252,11,10.035533905932738,1.3725291727209639,166.72727272727272,l5
253,72,29.556349186104043,1.035716232528903,54.763888888888886,l5
254,19,14.65685424949238,1.1114295174621258,33.0,l5
255,18,12.82842712474619,1.3744708899359803,71.33333333333333,l5
256,97,33.55634918610404,1.0825106762924832,50.95876288659794,l5
257,176,104.97056274847714,0.20071853611075707,29.767045454545453,l5
258,104,55.9350288425444,0.41771057533893513,28.278846153846153,empty
259,1601,565.6406563273158,0.06288107546442163,26.42723297938788,empty
260,26164,1123.7382027978738,0.2603656657555308,28.355029811955358,l5
261,89,32.970562748477136,1.0288383660277527,201.0,l5
262,27254,805.9198769408944,0.5272983121776258,29.5583767520364,l5
263,72,60.86396103067892,0.24424289260836848,24.84722222222222,empty
264,2628,494.67009357883865,0.13495964125084786,29.310121765601217,l5
265,131,54.04163056034262,0.5636691565150915,32.23664122137404,l5
266,222,89.90559159102153,0.34513534102860155,29.31081081081081,l5
267,103,74.14213562373095,0.23545987316909028,43.679611650485434,l5
268,116,74.66295090390226,0.26149148544112844,31.948275862068964,l5
269,85,48.21320343559643,0.45951195320191734,30.50588235294118,l5
270,25,17.071067811865476,1.0780241689052945,31.56,l5
271,69,69.20710678118655,0.18103292441116758,29.52173913043478,l5
272,73,39.970562748477136,0.5741854704098989,30.89041095890411,l5
273,75,47.59188309203678,0.4161073137119454,31.573333333333334,l5
274,965,236.5685424949238,0.2166821763594253,29.76476683937824,l5
275,1048,359.1370849898476,0.10210585353838071,28.897900763358777,l6
276,50,26.727922061357855,0.8795276071345476,79.9,l5
277,242,135.73401871576772,0.16506227056073158,29.789256198347108,l5
278,84,32.14213562373095,1.0217383430019105,39.05952380952381,empty
279,26,16.48528137423857,1.2022380906391712,59.84615384615385,l5
280,992,269.2670273047588,0.1719313940854878,27.942540322580644,l5
281,56,25.313708498984763,1.0982123966043789,64.21428571428571,l5
282,33,22.31370849898476,0.8328758957991738,66.12121212121212,l5
283,39,24.242640687119284,0.8339012441610608,33.0,l5
284,69,56.485281374238575,0.27176176958957915,30.318840579710145,l5
285,66,29.31370849898476,0.9651887914802673,43.10606060606061,l5
286,148,105.97056274847714,0.16561554502484613,30.2027027027027,l5
287,33,19.071067811865476,1.1401809566205188,86.42424242424242,l5
288,23,21.449747468305834,0.6281933475513183,31.0,l5
289,47,24.72792206135786,0.9659006882058295,75.34042553191489,l5
290,74,30.763455967290593,0.982587734755209,52.62162162162162,l5
291,39,21.31370849898476,1.0788384776134494,93.61538461538461,empty
292,65,39.798989873223334,0.5156786148765327,29.276923076923076,l5
293,699,244.49747468305833,0.14693940743026607,30.297567954220316,l5
294,72,51.59188309203678,0.3399222563179105,27.25,l5
295,43,36.82842712474619,0.3983932549719135,31.930232558139537,l5
296,633,158.6335136523794,0.3160994109642109,27.753554502369667,l5
297,147,58.42031021678298,0.5412519589481029,28.87074829931973,l5
298,146,133.07106781186548,0.10360851190943836,29.28767123287671,l5
299,28,19.82842712474619,0.894934734514466,30.785714285714285,l5
300,565,193.8111831820431,0.18901690433743307,28.628318584070797,l5
301,94,44.10660171779821,0.60719826463055,27.574468085106382,l5
302,2195,271.8883476483185,0.3731326030371327,29.00136674259681,l5
303,106,42.21320343559642,0.7475136160945298,35.075471698113205,l5
304,316,154.2842712474619,0.16682212141970013,28.082278481012658,l5
305,74,30.970562748477143,0.9694901259935804,87.72972972972973,l5
306,67,28.72792206135786,1.0201786698650581,102.55223880597015,l5
307,51,25.899494936611667,0.9554268678719676,123.49019607843137,l5
308,938,193.5391052434009,0.31468442217601,28.652452025586353,l5
309,105,36.14213562373095,1.010116675158819,84.24761904761905,empty
310,77,39.00609665440987,0.6359684982350909,26.51948051948052,l5
311,1138,275.51576464628795,0.1883905954368328,27.825131810193323,l6
312,65,30.142135623730947,0.8990320646778747,58.43076923076923,l5
313,28,19.242640687119284,0.9502514794619125,27.892857142857142,l5
314,16,14.035533905932738,1.0206385582919322,61.1875,l5
315,99,34.97056274847714,1.0172783843869908,72.28282828282828,l5
316,88,39.97056274847714,0.692168786247549,26.386363636363637,l5
317,20,6.0,6.981317007977318,32.25,l5
318,435,140.7401153701776,0.27597091631222664,28.662068965517243,l6
319,16,12.071067811865476,1.3798709361987769,26.8125,l5
320,165,78.6335136523794,0.3353346599309773,28.703030303030303,l5
321,76,30.727922061357855,1.011479467121017,62.14473684210526,l5
322,199,78.70458146424487,0.4037038702051459,28.35175879396985,l5
323,32,26.9350288425444,0.5542745684241719,29.34375,l5
324,130,68.24873734152916,0.3507227795653488,29.0,l5
325,48,33.48528137423857,0.5379515908167471,27.958333333333332,l5
326,131,41.45584412271571,0.9578767551811743,90.78625954198473,empty
327,21,16.44974746830583,0.9752381644792989,29.0,l5
328,133,42.62741699796952,0.9197789584781333,154.17293233082708,empty
329,383,101.11879502661797,0.4707007242257143,27.130548302872064,l6
330,537,136.53910524340094,0.36196788870960245,29.670391061452513,l6
331,11,9.414213562373096,1.5596762428619324,57.54545454545455,l5
332,61,44.31980515339464,0.39025099068495805,27.295081967213115,l6
333,65,27.31370849898476,1.0948682965444396,73.72307692307692,l5
334,656,236.65180361560903,0.1471953416439703,24.41920731707317,empty
335,39,33.65685424949238,0.4326407541597589,29.153846153846153,l6
336,150,112.49137802864844,0.14895759410608422,24.286666666666665,empty
337,53,25.556349186104047,1.0197368339698556,151.30188679245282,l6
338,81,60.03553390593274,0.2824087369217294,25.604938271604937,empty
339,93,34.14213562373095,1.0025624770819237,114.78494623655914,l6
340,670,286.82947314527274,0.10233804502476301,28.84626865671642,l6
341,77,30.970562748477143,1.0087937797500768,62.714285714285715,l6
342,180,123.83452377915606,0.1475023339985095,25.177777777777777,empty
343,254,168.60407640085654,0.11228130189900828,23.31496062992126,empty
344,91,46.21320343559643,0.5354502279984362,26.252747252747252,l6
345,35,32.071067811865476,0.42761316575786046,27.34285714285714,l6
346,70,30.142135623730947,0.9681883773454035,44.1,l6
347,92,34.970562748477136,0.9453496097333655,41.98913043478261,empty
348,55,39.970562748477136,0.4326054914047184,112.43636363636364,empty
349,301,72.4558441227157,0.7204925902679333,28.571428571428573,l6
350,141,111.07716446627535,0.1436082557140037,27.19148936170213,l6
351,174,58.526911934581186,0.6383338753868975,27.49425287356322,l6
352,168,85.2193000900063,0.290698787106193,28.797619047619047,l6
353,43,23.071067811865476,1.0151797079276972,91.13953488372093,l6
354,90,32.72792206135785,1.0558822980185494,52.86666666666667,l6
355,62,27.899494936611664,1.0009419032607907,60.564516129032256,empty
356,73,30.970562748477143,0.9563889080747481,58.24657534246575,empty
357,46,23.071067811865476,1.0860061991784666,50.93478260869565,empty
358,63,30.79898987322333,0.8345982456308377,56.0,empty
359,177,91.01219330881975,0.2685245325388169,28.819209039548024,l6
360,69,32.384776310850235,0.8267556118595506,32.15942028985507,l6
361,150,91.39087296526012,0.22568124636690243,29.5,l6
362,316,99.80508652763321,0.39864984138957865,28.81645569620253,l6
363,32,19.899494936611667,1.015490195449172,67.28125,l6
364,168,70.21320343559643,0.4282344184934861,26.583333333333332,l6
365,152,104.31980515339464,0.1755172951652603,31.17763157894737,l6
366,113,79.39087296526012,0.22529271708192522,30.097345132743364,l6
367,101,35.79898987322333,0.9903522505093064,131.22772277227722,l6
368,497,134.0477272147525,0.34757404883834825,29.346076458752513,l6
369,371,127.80508652763321,0.2854220336853655,29.560646900269543,l6
370,99,47.14213562373095,0.5597918260452623,30.484848484848484,l6
371,43,22.48528137423857,1.0687636302582568,68.48837209302326,l6
372,34,29.207106781186546,0.5008546430774629,28.38235294117647,l6
373,38,30.414213562373092,0.5162264803544397,26.05263157894737,empty
374,30,18.0,1.1635528346628863,29.8,l6
375,156,102.49747468305833,0.18659849278465196,29.608974358974358,l6
376,24,17.44974746830583,0.9904733920942974,28.291666666666668,l6
377,94,50.248737341529164,0.467829292629443,30.5531914893617,l6
378,511,146.5685424949238,0.29891604390691906,31.16046966731898,l6
379,577,105.66904755831214,0.6493668156538925,26.899480069324092,l6
380,80,35.89949493661167,0.7800513158500062,31.7625,l6
381,20,20.071067811865476,0.6238768966913473,33.45,l6
382,22,21.82842712474619,0.5802132715691851,30.136363636363637,l6
383,72,59.86396103067892,0.2524709774558227,24.86111111111111,l6
384,50,29.00609665440988,0.7467948060274022,32.52,l6
385,145,51.59188309203678,0.6845656550846808,29.910344827586208,l6
386,36,22.485281374238568,0.894778853239471,29.86111111111111,l6
387,38,27.65685424949238,0.6242921853940306,34.39473684210526,l6
388,102,36.97056274847714,0.9377734075522061,69.16666666666667,l6
389,32,17.65685424949238,1.2898320915163313,55.9375,l6
390,80,31.31370849898476,1.0252525124772216,78.2375,empty
391,105,38.62741699796952,0.8843167010551244,60.31428571428572,l6
392,14,11.0,1.4539602363721356,32.214285714285715,l6
393,76,30.384776310850235,1.0344544432660352,74.9342105263158,l6
394,30,24.899494936611667,0.6080650512461748,25.533333333333335,l6
395,159,59.66295090390226,0.5613032142733244,32.069182389937104,l6
396,250,158.90559159102156,0.12441464758391389,39.84,l6
397,37,24.656854249492376,0.7647795246402579,26.08108108108108,empty
398,76,37.10660171779821,0.6936191751512454,20.776315789473685,l6
399,88,35.970562748477136,0.8546692358051049,59.97727272727273,l6
400,18,13.449747468305832,1.2504148100484347,47.166666666666664,l6
401,226,154.63351365237938,0.11877117547788872,36.80088495575221,l6
402,114,70.42031021678298,0.28888091270870225,25.67543859649123,empty
403,20,12.0,1.7453292519943295,26.35,l6
404,240,110.66295090390226,0.2462728930085256,24.8375,empty
405,18,11.207106781186548,1.8009238489611228,27.77777777777778,l6
406,178,62.07716446627535,0.580451748755391,27.084269662921347,l6
407,52,25.31370849898476,1.0197686539897808,81.28846153846153,l6
408,80,55.31370849898475,0.328574834417911,27.7875,l6
409,77,32.48528137423857,0.9169112970350907,95.50649350649351,empty
410,70,30.727922061357855,0.9316258249798841,59.48571428571429,l6
411,59,25.899494936611664,1.1052977491067864,68.76271186440678,l6
412,182,95.83452377915606,0.2490217459931508,26.560439560439562,empty
413,67,47.72792206135785,0.3696065109247467,27.597014925373134,l6
414,30,18.242640687119284,1.1328064426066646,65.86666666666666,empty
415,14,8.0,2.748893571891069,26.857142857142858,empty
416,59,45.41421356237309,0.3594829358294728,26.8135593220339,l6
417,235,104.2842712474619,0.2715439337325894,26.83404255319149,empty
418,5,0.0,0.0,27.4,l6
419,67,29.313708498984763,0.9798128640784529,78.28358208955224,l6
420,48,36.3492424049175,0.45652059439401144,28.375,l6
421,59,47.7634559672906,0.32499029315749106,32.016949152542374,l6
422,33,19.656854249492383,1.0732373269149733,59.06060606060606,empty
423,35,29.44974746830583,0.5071246935205967,29.857142857142858,l6
424,130,112.72792206135784,0.1285553671623945,30.0,l6
425,216,165.36143571373725,0.09926477135433244,33.94444444444444,l6
426,225,80.62741699796952,0.43493753465530205,26.524444444444445,empty
427,17,9.414213562373096,2.4104087389684414,28.058823529411764,empty
428,188,160.14823227814082,0.09211352766131786,29.03191489361702,l6
429,2,0.0,0.0,30.0,empty
430,80,63.07716446627535,0.2526710742890057,27.15,l6
431,255,199.49747468305833,0.08051471116107622,30.937254901960785,l6
432,751,334.21424945612296,0.08448894286979891,29.81757656458056,l6
433,31,24.0,0.6763150851478027,29.096774193548388,l6
434,34,19.899494936611664,1.0789583326647456,107.3529411764706,l6
435,82,79.55634918610404,0.16280735691783155,29.890243902439025,l6
436,338,231.88225099390857,0.0789935349801024,31.310650887573964,l6
437,137,81.55634918610404,0.25883015826177785,28.78832116788321,l6
438,60,45.384776310850235,0.3660502568033484,27.033333333333335,l6
439,105,72.31980515339464,0.2522810723461507,27.79047619047619,l6
440,136,48.76345596729059,0.7187201445913595,42.38235294117647,l6
441,77,30.520815280171306,1.0387435219130494,65.45454545454545,l6
442,77,53.21320343559643,0.3417132198820906,27.623376623376622,empty
443,92,32.72792206135785,1.0793463490856283,118.01086956521739,l6
444,13,1.0,163.36281798666926,26.53846153846154,l6
445,159,101.53300858899105,0.19381727260200493,27.955974842767297,l6
