layer,12,13,14,15,16
l1,0.0,0.0,0.040637256884072624,0.03202150368195506,0.10982784920461976
l23,0.0,0.016259982744508107,0.2372636232528675,0.7208549503289575,0.6768359119633908
l4,0.0,0.05476392067989971,0.3645465205612389,0.16605348579109208,0.05491392460230988
l5,0.2538521728662574,0.54239935230135,0.3040583343442104,0.06346695997775123,0.12377424275441273
l6,0.7461478271337426,0.38657674427424227,0.05349426495761056,0.017603100220244212,0.034648071475266946
