,layer,label,surface,dist
2425,l23,11948,130.6319505865826,266.20826433163523
2426,l23,11949,146.02488743914168,202.38622367048262
2427,l23,11953,245.8709643206061,270.3732191179621
2428,l23,11956,35.362152228851976,287.55225358261555
2429,l23,11957,133.1281025086192,263.362426974072
2430,l23,11958,153.0973178849121,259.46924294777546
2431,l23,11959,236.3023819527991,256.54041338357877
2432,l23,11960,138.1204063526924,269.31298557593783
2433,l23,11961,169.32230537815005,230.7288532327917
2434,l23,11968,168.90628005781062,265.27374219472574
2435,l23,11971,183.46716626969084,259.68634484677324
2436,l23,11976,360.2779274139507,272.18134258407406
2437,l23,11977,106.91850732723479,265.8902047832819
2438,l23,11980,148.93706468151774,268.33962396569785
2439,l23,11984,153.92936852559095,281.9856553780637
2440,l23,11986,375.25483894617037,208.88995994405877
2441,l23,11989,205.10048292734146,279.7080235466073
2442,l23,11990,144.7768114781234,271.09031861328276
2443,l23,11991,146.02488743914168,257.49620123457515
2444,l23,11994,287.889521674889,242.0371734640431
2445,l23,11995,222.1575210612583,217.4299165703091
2446,l23,11996,287.05747103421015,201.83220547306803
2447,l23,12005,61.15572208989695,193.8981995968589
2448,l23,12009,300.78630660541154,236.46605792030616
2449,l23,12010,276.65683802572426,228.63019038663543
2450,l23,12011,102.75825412384044,217.4974783938347
2451,l23,12013,239.63058451551456,231.0169916203674
2452,l23,12015,133.1281025086192,256.86235623743113
2453,l23,12016,229.2299515070287,193.49446817240374
2454,l23,12018,351.54139568682257,254.78250900763132
2455,l23,12019,140.2005329543896,248.2873251730166
2456,l23,12020,184.29921691036972,245.04234768928313
2457,l23,12022,214.66906529514847,228.70615069520497
2458,l23,12027,280.81709122911866,260.3868280889251
2459,l23,12028,274.5767114240271,222.36377132494027
2460,l23,12032,123.97554546115164,246.22702434779478
2461,l23,12033,215.0850906154879,214.34796556372413
2462,l23,12034,66.98007657464903,192.93917377515882
2463,l23,12038,270.00043290029333,216.56028116153303
2464,l23,12042,132.29605186794032,255.13951791237864
2465,l23,12047,268.33633161893556,255.67577421394128
2466,l23,12048,214.66906529514847,183.19011983621348
2467,l23,12053,290.80169891726507,252.7465329629033
2468,l23,12054,138.53643167303187,255.07694857173226
2469,l23,12057,213.42098933413016,248.20378672213587
2470,l23,12058,200.10817908326825,245.88706346164724
2471,l23,12061,244.20686303924836,194.37581896544344
2472,l23,12064,1.248075961018305,273.26125324400385
2473,l23,12065,123.5595201408122,247.29271499779492
2474,l23,12067,197.1960018408922,246.27691284659065
2475,l23,12068,1.248075961018305,175.66989223778842
2476,l23,12073,215.0850906154879,265.7317336906109
2477,l23,12074,194.6998499188556,248.26214484159541
2478,l23,12077,175.14665986290214,245.45130798605413
2479,l23,12078,187.21139415274575,228.39709454120157
2480,l23,12091,222.1575210612583,215.7469921797348
2481,l23,12095,81.54096278652926,241.11424079389909
2482,l23,12099,149.7691153221966,240.90020563553472
2483,l23,12100,156.841545767967,238.82501126896855
2484,l23,12101,166.82615345611345,188.48795775077195
2485,l23,12103,69.89225381702508,238.33282618987687
2486,l23,12104,98.5980009204461,217.62566481108448
2487,l23,12105,283.72926847149466,198.97518272007986
2488,l23,12108,237.55045791381738,230.390752676501
2489,l23,12117,193.45177395783728,207.6190649125329
2490,l23,12122,101.51017816282214,245.46753228981876
2491,l23,12123,227.1498249053315,226.39808633300825
2492,l23,12124,279.1529899477609,201.45485490382964
2493,l23,12125,198.02805248157105,168.6533961659493
2494,l23,12130,203.85240696632314,198.6245060938647
2495,l23,12133,279.5690152681003,228.0505646348204
2496,l23,12134,180.97101434765423,213.52307618788768
2497,l23,12136,208.84471081039638,248.1818870147544
2498,l23,12137,232.14212874940475,243.1282307561565
2499,l23,12138,188.0434447934246,178.47329991315243
2500,l23,12139,105.25440604587706,179.90263627659454
2501,l23,12141,20.801266016971752,259.7464278709669
2502,l23,12142,205.10048292734146,208.28208509676912
2503,l23,12145,163.91397621373739,217.8635053444115
2504,l23,12148,230.478027468047,234.12167618849924
2505,l23,12149,69.47622849668565,239.49877019272634
2506,l23,12150,190.53959671546124,214.1312548663718
2507,l23,12154,181.8030649883331,232.86427632120746
2508,l23,12155,120.23131757809672,185.7440681697375
2509,l23,12158,146.44091275948114,252.95704891651638
2510,l23,12159,231.31007810872586,240.08599047454743
2511,l23,12160,21.217291337311185,162.44354439946252
2512,l23,12166,191.78767267647953,251.60056470077652
2513,l23,12167,104.83838072553762,238.06067759332055
2514,l23,12172,243.7908377189089,234.03281379940378
2515,l23,12173,162.6659002527191,234.7693082682358
2516,l23,12174,243.37481239856947,194.94253721856143
2517,l23,12180,193.45177395783728,226.34284386146274
2518,l23,12183,85.70121598992361,232.58995314813384
2519,l23,12184,135.6242544306558,229.9454947841455
2520,l23,12185,186.79536883240633,215.57784837692734
2521,l23,12189,97.3499249594278,234.98164662618993
2522,l23,12190,197.1960018408922,188.3637761679435
2523,l23,12191,124.39157078149107,204.4276480746939
2524,l23,12192,138.1204063526924,184.98428000132648
2525,l23,12196,206.34855888835978,178.93988534346414
2526,l23,12204,81.54096278652926,249.79199995888638
2527,l23,12205,105.25440604587706,229.67808159332589
2528,l23,12206,102.75825412384044,225.7862498247115
2529,l23,12207,133.54412782895864,166.94383051838744
2530,l23,12212,174.7306345425627,233.2487287537964
2531,l23,12213,274.1606861036877,196.39439684564505
2532,l23,12219,198.4440778019105,198.50150789880544
2533,l23,12220,293.71387615964113,187.16772984416292
2534,l23,12225,215.50111593582733,224.0008241875438
2535,l23,12226,361.94202869530847,168.6517206424743
2536,l23,12227,192.203697996819,170.31951265276558
2537,l23,12230,240.46263515619344,236.66211679952164
2538,l23,12233,133.54412782895864,230.86195687280826
2539,l23,12234,88.61339323229966,157.46931308346996
2540,l23,12246,302.0343825664298,216.25865269267697
2541,l23,12247,116.4870896950418,202.01499487373496
2542,l23,12252,136.87233039167413,198.56221437467866
2543,l23,12256,96.93389963908835,224.7947569286694
2544,l23,12257,86.94929195094191,224.25881203986606
2545,l23,12258,244.20686303924836,203.54548656710645
2546,l23,12259,179.3069130662965,183.06297192838352
2547,l23,12264,228.39790086634983,223.72976725138662
2548,l23,12265,98.5980009204461,149.343288575627
2549,l23,12269,186.79536883240633,238.70029591238168
2550,l23,12273,128.96784930522486,211.52361546339225
2551,l23,12274,146.44091275948114,206.27117882607072
2552,l23,12280,170.1543560188289,239.05412059821992
2553,l23,12281,156.841545767967,218.03108095870337
2554,l23,12282,117.7351656560601,219.8077533650595
2555,l23,12283,136.04027975099524,212.97981918615548
2556,l23,12284,106.50248200689536,210.67262985896718
2557,l23,12286,103.17427944417989,161.32740045969527
2558,l23,12287,183.88319159003026,157.9012331739468
2559,l23,12288,137.70438103235298,154.7513008057022
2560,l23,12291,151.43321660355434,225.1291126264451
2561,l23,12292,128.13579866454597,181.61053113151135
2562,l23,12300,155.5934698069487,218.42245434977644
2563,l23,12301,213.00496401379073,211.82370674494712
2564,l23,12304,134.79220378997695,216.86943488270936
2565,l23,12305,206.34855888835978,179.22028217205715
2566,l23,12306,148.5210393611783,175.0105586765198
2567,l23,12307,152.68129256457266,173.61331212741968
2568,l23,12319,158.0896217289853,209.3506084836543
2569,l23,12320,179.3069130662965,193.34703121043813
2570,l23,12322,175.56268518324157,211.29708433616184
2571,l23,12323,213.42098933413016,184.74246382904178
2572,l23,12327,272.9126101426694,216.10125309445849
2573,l23,12328,307.02668641050303,193.2573556439484
2574,l23,12329,194.28382459851616,188.39943093066483
2575,l23,12330,228.39790086634983,179.9180512044613
2576,l23,12331,201.35625504428654,162.8956843418788
2577,l23,12335,166.82615345611345,183.78717312351083
2578,l23,12338,81.12493746618983,214.88237957807198
2579,l23,12339,242.1267364375512,169.94973158996578
2580,l23,12340,133.54412782895864,144.82133599355876
2581,l23,12346,173.06653326120497,175.8917116240739
2582,l23,12347,101.51017816282214,167.96216718277327
2583,l23,12348,143.9447608374445,155.13896237663369
2584,l23,12349,149.7691153221966,211.5637134656058
2585,l23,12352,252.52736944603706,192.85438364532627
2586,l23,12354,175.56268518324157,219.52559788073302
2587,l23,12355,152.68129256457266,170.80007582927686
2588,l23,12356,181.8030649883331,137.64832731071968
2589,l23,12357,103.17427944417989,135.91662855106554
2590,l23,12359,233.39020471042303,206.1288889169613
2591,l23,12360,198.4440778019105,202.0152552852507
2592,l23,12361,292.04977487828336,194.605075981773
2593,l23,12362,170.9864066595078,148.7486093126784
2594,l23,12364,233.80623003076246,180.17492139858035
2595,l23,12371,151.0171912832149,206.3208263028611
2596,l23,12372,152.2652672442332,166.27096893500396
2597,l23,12375,182.63511562901198,206.77277489893592
2598,l23,12378,97.3499249594278,207.38325480031156
2599,l23,12382,208.42868549005695,220.105463485631
2600,l23,12383,240.046609835854,188.61231858280186
2601,l23,12398,125.22362142216994,148.21489961427676
2602,l23,12401,242.54276175789062,207.58081232270573
2603,l23,12407,121.47939353911502,198.75705651269027
2604,l23,12408,154.76141916626983,198.63335726030365
2605,l23,12409,227.1498249053315,166.0971026127311
2606,l23,12410,154.76141916626983,157.6248820424433
2607,l23,12418,250.03121752400045,169.52619824088825
2608,l23,12419,138.1204063526924,164.6259323397367
2609,l23,12421,111.49478585096858,182.66777317352057
2610,l23,12422,190.95562203580067,159.58705848358076
2611,l23,12426,177.64281178493874,193.06655676285817
2612,l23,12431,195.11587523919502,199.9242066503341
2613,l23,12432,89.44544387297853,151.43790299071222
2614,l1,12433,75.30058298143774,121.35351756437245
2615,l23,12438,95.68582367807005,157.70046320711097
2616,l23,12439,323.251673903741,134.6421932567251
2617,l23,12440,192.203697996819,134.2332575510528
2618,l23,12442,144.7768114781234,166.24480026970667
2619,l23,12443,144.36078615778396,143.05108253265303
2620,l23,12449,307.8587370511819,193.41674441270706
2621,l23,12450,90.2774945136574,197.3898604330183
2622,l23,12453,276.2408127053848,210.1722597136282
2623,l23,12454,116.4870896950418,209.09288413789304
2624,l23,12455,230.06200214770757,199.85776883172792
2625,l23,12456,226.31777426465266,188.54569648131735
2626,l23,12457,221.32547042057942,152.41241074877823
2627,l1,12458,130.6319505865826,127.59237072112995
2628,l23,12460,218.82931849854282,164.34408644648175
2629,l23,12464,86.53326663060248,178.13177145001066
2630,l23,12465,145.19283679846282,171.9147960752383
2631,l23,12473,224.23764766295548,189.72055652492193
2632,l23,12474,177.22678646459931,191.64565671630092
2633,l23,12475,193.03574863749785,196.83005827792863
2634,l23,12478,162.24987493237967,191.02115129598522
2635,l23,12481,195.11587523919502,187.83343719943255
2636,l23,12482,105.67043136621649,177.15302231563334
2637,l23,12483,109.41465924927141,167.0986662538452
2638,l23,12484,169.32230537815005,135.2596656273183
2639,l23,12488,118.56721629673898,206.6074665930358
2640,l23,12493,188.0434447934246,141.82995304157598
2641,l23,12498,169.73833069848948,189.6526700319
2642,l23,12499,237.96648323415684,175.88846071602038
2643,l23,12500,179.72293838663592,157.39924617234144
2644,l23,12509,138.9524569933713,195.9049665123674
2645,l23,12510,291.63374955794393,139.93680582102152
2646,l23,12513,116.90311501538123,171.20990096693612
2647,l23,12515,174.31460922222328,186.78841581833237
2648,l23,12516,214.25303997480904,150.28063265469729
2649,l23,12524,178.47486242561763,179.53038344615408
2650,l1,12525,129.79989994590372,125.31771049281942
2651,l23,12526,165.99410281543456,201.1748617620888
2652,l23,12528,156.841545767967,187.23435922438534
2653,l23,12529,162.24987493237967,155.67675020675918
2654,l23,12530,159.75372301034304,147.15820093231667
2655,l23,12533,79.87686150517152,154.53594515269094
2656,l23,12534,146.44091275948114,141.63589458535213
2657,l23,12539,192.61972331715842,186.49707647275068
2658,l1,12541,117.7351656560601,116.87422902923439
2659,l1,12542,83.20506406788701,110.75551531636137
2660,l23,12545,220.90944510024,182.26656218497604
2661,l23,12546,150.60116596287548,163.81484694816015
2662,l23,12547,184.71524223070915,148.85043671859498
2663,l23,12548,208.84471081039638,138.77978999978643
2664,l1,12549,141.4486089154079,127.12276306889895
2665,l23,12554,222.57354638159774,178.5943584099441
2666,l23,12555,118.98324161707842,176.7814158792172
2667,l23,12556,146.85693807982057,174.7119779795188
2668,l23,12557,74.8845576610983,141.69779288709975
2669,l23,12560,258.7677492511286,177.17715186124812
2670,l23,12561,128.13579866454597,182.392475230183
2671,l23,12562,170.9864066595078,162.5141509779603
2672,l23,12564,85.28519066958418,169.17470480906405
2673,l23,12565,183.88319159003026,158.21999802906421
2674,l23,12576,187.62741947308518,175.3677202245076
2675,l23,12578,89.44544387297853,185.7512328103597
2676,l23,12579,156.841545767967,175.23319781170778
2677,l1,12580,136.04027975099524,107.46835618812136
2678,l1,12586,85.28519066958418,102.27549154070468
2679,l23,12590,233.80623003076246,188.13422975606173
2680,l23,12591,208.84471081039638,167.6467402946202
2681,l1,12592,171.81845730018665,131.3117339057981
2682,l23,12594,39.93843075258576,193.20869878799328
2683,l23,12595,189.70754607478236,177.47583605262454
2684,l1,12600,101.51017816282214,123.56044903389848
2685,l23,12603,309.52283833253966,179.74439906971455
2686,l23,12604,141.4486089154079,133.24519710052726
2687,l23,12609,156.841545767967,136.75845200231632
2688,l23,12615,109.41465924927141,166.83524478966376
2689,l23,12616,186.3793435120669,159.31886683669947
2690,l23,12621,109.83068456961084,168.29668693941926
2691,l1,12622,194.6998499188556,106.56488662011806
2692,l23,12625,175.978710503581,150.47714215119325
2693,l23,12626,178.05883710527817,134.5971613368945
2694,l23,12630,158.50564704932475,131.5193264491885
2695,l23,12634,148.10501404083885,164.61269510459394
2696,l23,12639,114.82298841368406,172.92122877223395
2697,l23,12640,84.86916534924474,171.22261095794806
2698,l1,12641,108.16658328825311,120.21397015251337
2699,l23,12646,147.68898872049942,135.7335087672018
2700,l23,12651,156.841545767967,179.26067678180786
2701,l23,12652,112.74286181198688,165.2126428707657
2702,l1,12653,131.04797590692203,125.08813567877493
2703,l1,12654,153.0973178849121,95.837007439421
2704,l23,12664,320.7555219817044,160.29436222073807
2705,l23,12667,124.8075961018305,163.44359521263104
2706,l1,12668,107.75055796791366,91.15749940022738
2707,l23,12672,145.60886211880225,143.22343692827792
2708,l23,12676,117.7351656560601,161.11993885261325
2709,l23,12677,127.71977334420654,131.865511185665
2710,l23,12678,242.95878707823005,163.4393843552045
2711,l23,12679,177.22678646459931,139.45930741584206
2712,l23,12680,230.478027468047,138.39376747992657
2713,l23,12688,248.3671162426427,174.06582814983565
2714,l23,12689,123.14349482047277,157.39286448449133
2715,l23,12690,160.16974833068247,154.00622535348174
2716,l1,12691,121.89541885945445,128.42186780518733
2717,l1,12692,150.18514064253603,127.38507441095331
2718,l1,12693,178.89088774595706,120.38369244375944
2719,l1,12694,174.31460922222328,116.04930064295498
2720,l1,12695,18.721139415274575,87.05185208143735
2721,l23,12698,173.06653326120497,164.0848795556854
2722,l23,12705,118.15119097639955,176.36170570565614
2723,l23,12706,109.41465924927141,160.1208369154941
2724,l1,12707,134.37617846963752,122.65569665962188
2725,l23,12710,121.0633682187756,164.58842482217338
2726,l1,12711,154.3453938459304,96.84534372944417
2727,l23,12715,220.07739445956113,164.73732387897462
2728,l1,12716,221.32547042057942,101.84663713743531
2729,l23,12719,122.72746950013332,152.7716190182862
2730,l23,12720,79.87686150517152,149.41142035782505
2731,l23,12724,101.09415284248271,160.00741441466778
2732,l23,12725,209.2607361307358,140.7861204070349
2733,l23,12726,166.82615345611345,140.54972239545643
2734,l23,12731,196.36395120021334,153.90391508191692
2735,l23,12735,205.5165082476809,150.15581653097288
2736,l1,12738,214.66906529514847,126.17519347536995
