,layer,label,surface,dist
97,l6,3010,48.6749624797139,710.6467715557984
98,l6,3016,79.04481086449265,707.5848439181876
99,l6,3023,93.60569707637288,775.1475378162927
100,l6,3024,54.49931696446599,772.9565864279833
101,l6,3033,79.87686150517152,761.3339691031598
102,l6,3046,99.43005156112497,756.7145619418894
103,l6,3054,76.1326336221166,783.938600855992
104,l6,3066,107.33453264757424,774.927884313494
105,l6,3070,55.74739292548429,788.860574200836
106,l6,3071,67.8121272153279,719.5123233952208
107,l6,3086,85.28519066958418,708.107643625122
108,l6,3090,71.14032977804338,750.259291011416
109,l6,3091,39.52240543224632,742.0172270530942
110,l6,3101,46.17881055767729,738.6228342499869
111,l6,3107,64.89994997295186,782.8727009258411
112,l6,3119,126.47169738318824,760.1975758471468
113,l6,3120,84.86916534924474,729.1783619943767
114,l6,3127,61.98777273057582,755.0397431621385
115,l6,3139,59.90764612887864,764.2943408687966
116,l6,3146,93.18967175603345,720.4798181671719
117,l6,3147,123.97554546115164,689.9522157756667
118,l6,3153,76.96468426279547,781.764037100377
119,l6,3154,65.3159752932913,750.8684702561642
120,l6,3155,55.74739292548429,710.4381128606354
121,l6,3160,49.50701312039276,777.4899342729422
122,l6,3161,83.20506406788701,729.9503856864864
123,l6,3162,63.65187401193356,714.7803100017796
124,l6,3163,47.842911839035025,713.2545599019302
125,l6,3164,69.89225381702508,704.3720250728454
126,l6,3173,87.36531727128136,765.2741264930521
127,l6,3180,58.2435448475209,787.8894374598806
128,l6,3188,92.35762111535458,722.0037496705271
129,l6,3197,56.9954688865026,788.122152481308
130,l6,3198,63.23584869159412,783.2119042742271
131,l6,3199,49.50701312039276,725.2016048029587
132,l6,3220,109.41465924927141,737.9850425924769
133,l6,3221,63.23584869159412,712.4578508711193
134,l6,3222,64.48392465261243,703.8305508826446
135,l6,3226,117.7351656560601,746.6129232865279
136,l6,3236,54.49931696446599,714.8667159632088
137,l6,3241,81.12493746618983,727.9220805554654
138,l6,3242,71.97238041872225,688.7929289184465
139,l6,3251,55.331367605144855,778.2920903478622
140,l6,3262,95.26979835773062,762.4838267132553
141,l6,3263,97.76595027976722,721.111836099531
142,l6,3264,55.74739292548429,692.6479448361939
143,l6,3274,64.89994997295186,685.4923508462825
144,l6,3287,74.05250702041943,786.288843369171
145,l6,3288,58.65957016786034,777.5543373286464
146,l6,3296,61.15572208989695,729.0353898058938
147,l6,3297,78.21276022381379,727.117388035385
148,l6,3301,98.5980009204461,766.1907011876087
149,l6,3302,52.835215683108245,738.3269251789686
150,l6,3303,76.96468426279547,701.923009026906
151,l6,3318,76.1326336221166,675.5767163773509
152,l6,3323,81.12493746618983,770.8652501495937
153,l6,3324,83.20506406788701,714.4956131059507
154,l6,3325,111.49478585096858,703.2157516684003
155,l6,3332,72.3884057390617,789.746994080336
156,l6,3333,113.9909377730052,745.0438991233469
157,l6,3341,120.23131757809672,740.7630628773359
158,l6,3349,92.35762111535458,779.1279518197042
159,l6,3350,83.20506406788701,706.335937818268
160,l6,3351,74.46853234075887,686.3299672277734
161,l6,3361,67.39610189498848,719.6824578543902
162,l6,3362,67.8121272153279,690.5343903171699
163,l6,3371,47.842911839035025,757.030450499879
164,l6,3372,161.00179897136135,723.9364631997615
165,l6,3373,81.54096278652926,667.4006070636052
166,l6,3379,52.835215683108245,783.584286685621
167,l6,3380,63.23584869159412,763.8438444992531
168,l6,3381,92.773646435694,711.7095458931161
169,l6,3387,67.39610189498848,749.1640251612547
170,l6,3392,75.30058298143774,688.7539502514695
171,l5,3393,64.06789933227299,662.900636405102
172,l6,3397,93.60569707637288,769.4186500684631
173,l6,3410,82.37301342720814,749.9558279741372
174,l6,3411,62.819823371254685,728.4633227745941
175,l6,3421,85.28519066958418,667.7915440286839
176,l6,3426,68.64417785600678,753.0703393810811
177,l6,3427,57.827519527181465,732.8013959895467
178,l6,3428,79.04481086449265,711.9286203447829
179,l6,3436,64.48392465261243,756.8777265506791
180,l5,3437,34.94612690851254,656.9380518796404
181,l6,3448,56.579443566163164,784.6298063509607
182,l6,3449,97.3499249594278,782.9869594776912
183,l6,3450,102.75825412384044,779.9683517078979
184,l6,3451,56.579443566163164,773.0087047282726
185,l6,3452,66.14802593397016,762.2682805377382
186,l6,3453,47.01086119835615,754.8916914043658
187,l6,3460,66.14802593397016,701.3469382189223
188,l6,3461,45.346759916998415,687.3169191889508
189,l6,3462,64.48392465261243,669.4424740895182
190,l5,3463,140.2005329543896,660.3455417444915
191,l6,3470,146.02488743914168,696.034353809473
192,l6,3473,84.03711470856587,778.4127131246381
193,l6,3474,52.835215683108245,718.2259408758166
194,l6,3475,69.89225381702508,713.9949355458182
195,l6,3476,78.62878554415322,671.3050113686147
196,l6,3481,52.41919036276881,768.1228673515574
197,l6,3492,57.41149420684203,775.8871259032721
198,l6,3501,88.19736791196023,702.2835236842556
199,l6,3502,89.86146919331796,700.663181727637
200,l6,3503,114.82298841368406,687.4640118638486
201,l6,3504,92.773646435694,687.3144352815235
202,l6,3528,91.5255704746757,673.3610914686217
203,l6,3534,43.68265863564068,779.0518839277408
204,l6,3535,66.14802593397016,736.9990620921043
205,l6,3536,70.30827913736452,724.2830604945809
206,l6,3545,97.3499249594278,748.8213292804579
207,l6,3546,78.62878554415322,732.1765324250367
208,l6,3547,60.73969676955751,693.8935630624339
209,l6,3548,68.22815253566735,682.5028328467653
210,l6,3556,32.44997498647593,778.6105906930105
211,l6,3557,64.48392465261243,758.2525423713817
212,l6,3558,118.15119097639955,736.1874810679494
213,l6,3568,44.93073459665898,769.4966182069685
214,l6,3569,79.87686150517152,765.1388901259864
215,l6,3570,53.66726632378712,750.4282336436197
216,l6,3571,97.76595027976722,715.330897566681
217,l6,3572,102.34222880350102,709.59617256389
218,l6,3576,53.66726632378712,769.8528707935129
219,l6,3577,60.73969676955751,753.2011177770714
220,l6,3581,47.42688651869559,781.3318870967425
221,l6,3582,68.22815253566735,711.1077711227434
222,l6,3583,66.98007657464903,705.6173229044027
223,l6,3584,89.02941855263909,699.2877250024984
224,l5,3585,80.70891214585039,662.1665615128209
225,l6,3593,59.49162080853921,726.8097927159731
226,l6,3594,43.68265863564068,674.9493247860536
227,l6,3599,104.42235540519819,739.1575921404796
228,l6,3603,37.02625351020971,773.8522186575138
229,l6,3613,71.14032977804338,750.3808142581313
230,l6,3614,67.39610189498848,673.1483902341332
231,l6,3619,75.30058298143774,769.8278247510552
232,l6,3624,108.58260860859254,756.5235153707767
233,l6,3625,117.31914033572068,691.1386851743898
234,l5,3626,48.6749624797139,646.9330620923301
235,l6,3636,75.30058298143774,745.8070167314113
236,l6,3637,76.54865894245604,715.9363533323153
237,l6,3645,89.86146919331796,741.3480981001187
238,l6,3651,60.323671449218075,774.3372398942587
239,l6,3652,76.1326336221166,751.2021164855474
240,l6,3653,50.339063761071635,728.5680362538204
241,l6,3654,119.39926693741785,716.8890648804406
242,l5,3655,110.66273521028971,648.4156081828501
243,l6,3657,85.70121598992361,760.1083748324811
244,l6,3658,69.0602031763462,682.8020683164963
245,l6,3659,37.44227883054915,675.3374774098356
246,l6,3667,64.89994997295186,749.6867313717754
247,l6,3668,62.819823371254685,741.1938729402797
248,l6,3674,41.602532033943504,778.3718464240442
249,l6,3675,77.38070958313492,763.4688275177806
250,l6,3676,44.51470927631954,748.167436763857
251,l6,3677,84.86916534924474,694.5183263443205
252,l6,3688,42.43458267462237,776.3425146633903
253,l6,3689,79.46083618483209,743.4600616804573
254,l6,3690,62.40379805091525,696.7109585197586
255,l6,3702,37.44227883054915,691.6606481282306
256,l5,3703,43.26663331530124,656.8553152292982
257,l6,3707,87.36531727128136,760.3500062659515
258,l6,3708,77.38070958313492,703.6161776249138
259,l6,3709,126.05567206284881,694.7541425795126
260,l6,3710,83.20506406788701,682.0261942168341
261,l6,3717,77.38070958313492,762.6510852646977
262,l6,3718,54.91534228480542,759.0212878148604
263,l6,3719,64.48392465261243,742.2074822052334
264,l6,3720,69.0602031763462,726.3926128897483
265,l6,3721,53.66726632378712,673.3934958965845
266,l6,3725,72.80443105940113,754.4001789617224
267,l6,3726,45.76278523733785,723.1668826006542
268,l6,3727,77.38070958313492,667.8918440510618
269,l6,3736,42.43458267462237,771.0822454174479
270,l5,3737,92.773646435694,656.5466449772455
271,l6,3747,83.62108938822644,704.03686881332
272,l5,3748,44.93073459665898,648.9571349703887
273,l6,3754,88.19736791196023,754.0667443544428
274,l6,3755,78.62878554415322,741.5017139562831
275,l6,3756,54.49931696446599,729.7096828594365
276,l6,3764,78.21276022381379,726.7141663828698
277,l6,3765,53.66726632378712,707.4988804938181
278,l5,3766,0.83205064067887,630.311375108281
279,l6,3773,75.71660830177717,735.6228209036213
280,l5,3774,54.91534228480542,643.0372838382951
281,l5,3775,61.571747410236384,640.1218527281385
282,l6,3783,54.91534228480542,769.3914482284787
283,l6,3784,43.68265863564068,767.5570624205953
284,l6,3785,46.17881055767729,763.2667827635229
285,l6,3798,81.12493746618983,755.1585781102391
286,l6,3799,80.70891214585039,670.476918389185
287,l5,3800,76.1326336221166,642.2050962709695
288,l6,3803,96.1018489984095,754.0788385133466
289,l6,3804,63.65187401193356,753.3078491106062
290,l6,3805,106.91850732723479,740.2917485903928
291,l6,3806,94.85377303739118,683.9779647086801
292,l6,3813,29.95382306443932,763.4985282406813
293,l6,3814,50.75508908141107,749.1059973010566
294,l6,3815,118.56721629673898,743.7965052115577
295,l6,3816,61.571747410236384,709.8242170947782
296,l6,3821,66.5640512543096,719.9334751432425
297,l6,3822,95.68582367807005,693.9505770936814
298,l6,3823,74.8845576610983,673.4272883711334
299,l6,3831,56.579443566163164,734.4678199367382
300,l6,3832,45.76278523733785,733.9458849599058
301,l6,3833,101.51017816282214,728.7808287081231
302,l6,3839,114.82298841368406,724.3930123253398
303,l6,3847,44.93073459665898,695.9315958586586
304,l6,3853,66.14802593397016,746.4168850358081
305,l6,3854,124.8075961018305,671.2886688477972
306,l6,3861,47.01086119835615,763.3381223423439
307,l6,3867,79.87686150517152,737.608969572483
308,l6,3868,72.3884057390617,728.5949815998224
309,l6,3874,58.2435448475209,753.829136893778
310,l6,3875,90.2774945136574,710.974578886237
311,l5,3876,86.94929195094191,629.7925526011704
312,l6,3885,129.79989994590372,716.679995704251
313,l6,3886,65.3159752932913,702.9826807515371
314,l5,3887,63.23584869159412,645.2693151795534
315,l6,3896,47.01086119835615,758.8867931170645
316,l6,3897,56.9954688865026,753.8908162835828
317,l6,3898,114.82298841368406,706.0477382495218
318,l6,3906,36.610228189870284,665.3177277277683
319,l6,3907,39.52240543224632,661.9690244991708
320,l5,3908,75.71660830177717,651.7586924838406
321,l5,3909,84.03711470856587,636.7232495838877
322,l5,3920,75.30058298143774,656.2405595514686
323,l5,3921,49.50701312039276,654.432125067375
324,l6,3930,57.41149420684203,731.07621940277
325,l6,3931,107.33453264757424,727.8625806709749
326,l5,3932,39.106380111906894,646.0255583861439
327,l6,3939,39.52240543224632,756.9222300472447
328,l6,3940,37.02625351020971,753.4170264384253
329,l6,3941,45.76278523733785,727.5732541367348
330,l6,3942,85.70121598992361,682.6988842482956
331,l6,3943,50.75508908141107,666.5388304989639
332,l6,3944,50.339063761071635,657.9888313629565
333,l6,3951,106.91850732723479,742.9227171548526
334,l6,3952,71.55635509838282,742.1714544189035
335,l6,3953,70.72430445770395,740.0018485951772
336,l6,3954,84.86916534924474,718.4886843028032
337,l5,3955,0.416025320339435,619.9878646389752
338,l6,3965,61.15572208989695,747.816809189834
339,l6,3966,56.579443566163164,747.0806824180218
340,l6,3967,70.30827913736452,736.6711979445089
341,l6,3968,92.773646435694,676.7286126396147
342,l6,3973,62.40379805091525,742.4230246423099
343,l6,3979,82.78903874754756,728.4269841146073
344,l6,3987,84.03711470856587,690.6403865017813
345,l6,3998,63.65187401193356,725.9187887772409
346,l6,3999,66.14802593397016,711.2890833293535
347,l6,4000,72.80443105940113,685.7590832562136
348,l5,4001,102.75825412384044,620.8182098084385
349,l6,4013,80.29288682551096,717.5443784520835
350,l6,4014,106.91850732723479,713.0559030367624
351,l6,4019,93.60569707637288,710.1799526538057
352,l6,4024,63.23584869159412,738.9051238233251
353,l6,4025,55.331367605144855,691.1490985003435
354,l6,4029,55.74739292548429,744.4029708816666
355,l6,4030,86.53326663060248,741.9806933502504
356,l6,4031,91.5255704746757,733.6467261647375
357,l6,4032,59.49162080853921,731.8331202677222
358,l6,4033,83.62108938822644,725.792988888729
359,l6,4043,96.1018489984095,733.7640463300236
360,l6,4044,76.96468426279547,734.4262540027172
361,l6,4045,92.35762111535458,716.4108742176726
362,l6,4046,59.90764612887864,662.8043992490312
363,l6,4049,50.339063761071635,746.3224954973015
364,l6,4050,52.835215683108245,744.7537559484509
365,l6,4051,75.71660830177717,735.4862526842531
366,l6,4052,54.083291644126554,720.8493817758697
367,l6,4053,71.55635509838282,701.9388354248629
368,l6,4054,40.77048139326463,697.0645738137904
369,l6,4062,66.14802593397016,716.3014481393603
370,l6,4063,74.8845576610983,712.3920881657059
371,l5,4064,51.587139722089944,622.6363997733906
372,l5,4065,93.60569707637288,612.1350954722833
373,l6,4074,70.30827913736452,736.0533961533903
374,l6,4075,80.70891214585039,729.8840869317189
375,l6,4076,71.55635509838282,673.9083308390765
376,l6,4077,104.83838072553762,664.6428552594118
377,l5,4078,111.07876053062915,630.3348241889
378,l6,4085,63.65187401193356,676.9722387877359
379,l6,4088,55.74739292548429,734.908283043425
380,l6,4089,44.098683955980114,659.4773974302997
381,l6,4096,55.331367605144855,716.8224715129161
382,l6,4097,52.835215683108245,691.268748640141
383,l5,4098,108.16658328825311,649.3921012913056
384,l6,4105,88.19736791196023,701.7679942525588
385,l6,4106,55.74739292548429,677.2178572406925
386,l5,4117,42.43458267462237,636.4360563534224
387,l5,4118,56.579443566163164,622.0614296941831
388,l6,4122,66.98007657464903,723.962717965346
389,l6,4123,66.14802593397016,721.9163866596944
390,l5,4124,40.354456072925196,651.1041224449264
391,l5,4125,75.71660830177717,605.0577641026864
392,l6,4132,65.3159752932913,685.0766437280657
393,l6,4150,72.3884057390617,724.5039762554087
394,l6,4151,78.62878554415322,679.8420211022242
395,l6,4156,54.083291644126554,705.1235661871243
396,l5,4157,67.39610189498848,627.2614238524575
397,l6,4165,113.57491245266576,701.4013473004985
398,l5,4166,40.77048139326463,643.1713814250909
399,l5,4167,39.106380111906894,596.6746626461214
400,l6,4173,56.9954688865026,711.884805972952
401,l5,4174,106.50248200689536,604.9099618778002
402,l6,4179,90.2774945136574,723.1349150543032
403,l6,4180,77.38070958313492,714.9951585070432
404,l6,4189,78.62878554415322,730.2071025414843
405,l6,4190,72.3884057390617,727.7761928353656
406,l5,4191,76.1326336221166,630.9419522476511
407,l6,4199,57.41149420684203,712.4971200789344
408,l5,4200,118.15119097639955,632.0915349691138
409,l5,4201,51.587139722089944,598.1245741819193
410,l6,4208,79.87686150517152,723.2830154655799
411,l6,4209,90.69351983399683,716.0534644183692
412,l6,4210,56.579443566163164,710.1327243265148
413,l6,4211,69.0602031763462,669.8882686515872
414,l5,4212,61.98777273057582,600.6350204205248
415,l6,4221,106.50248200689536,698.2312005527483
416,l5,4222,34.114076267833674,646.6242548091456
417,l5,4223,62.819823371254685,636.5177980240188
418,l5,4228,42.43458267462237,648.7870264287582
419,l6,4237,73.22045637974057,662.5860652666565
420,l5,4238,111.91081117130801,621.7496513037262
421,l6,4243,71.97238041872225,692.4559447755787
422,l6,4244,96.93389963908835,691.0056857936916
423,l6,4253,56.579443566163164,717.4570776118205
424,l6,4254,37.858304150888586,700.4154766168066
425,l6,4255,122.72746950013332,691.7123027068088
426,l5,4256,63.23584869159412,631.6628985521245
427,l5,4257,31.61792434579706,619.5129446873881
428,l5,4258,97.3499249594278,606.8010196467498
429,l6,4267,45.76278523733785,709.5073670648159
430,l6,4272,39.52240543224632,702.2677116419557
431,l5,4273,64.89994997295186,637.9653666239382
432,l5,4274,67.39610189498848,637.0590802169776
433,l6,4278,80.70891214585039,715.6438723162387
434,l6,4279,43.26663331530124,670.7660140779788
435,l6,4280,96.1018489984095,661.9037835740694
436,l6,4281,72.80443105940113,652.5894984914966
437,l5,4287,99.01402624078553,623.4924586214157
438,l5,4288,57.827519527181465,595.4384374080573
439,l6,4293,49.090987800053334,723.784589020476
440,l6,4294,69.89225381702508,699.4308182774558
441,l6,4295,92.35762111535458,670.2499613980582
442,l5,4296,48.25893715937446,589.4011212782042
443,l6,4301,46.594835878016724,716.3096838716685
444,l6,4302,80.70891214585039,682.3058146106869
445,l6,4314,58.65957016786034,717.7620583556785
446,l6,4320,63.23584869159412,722.9740294563018
447,l6,4321,47.42688651869559,685.9520114280202
448,l6,4328,76.54865894245604,706.1435807073253
449,l6,4329,42.01855735428293,700.6893608941708
450,l6,4330,80.70891214585039,695.571978923547
451,l6,4340,66.14802593397016,709.6824741717736
452,l6,4341,91.94159579501513,699.7004021434622
453,l6,4342,104.42235540519819,690.2807147746327
454,l6,4343,85.70121598992361,675.5148388660501
455,l5,4344,29.12177242376045,589.9411918339335
456,l6,4351,74.8845576610983,718.1296946234357
457,l6,4352,85.28519066958418,709.6921460097747
458,l5,4353,60.73969676955751,621.853494513992
459,l6,4367,50.75508908141107,709.5662225395728
460,l6,4368,87.78134259162078,705.6619478490248
461,l6,4374,93.18967175603345,684.466763998127
462,l6,4375,83.62108938822644,654.2912289377063
463,l5,4376,80.29288682551096,628.9223895703533
464,l5,4377,76.96468426279547,598.03462122631
465,l6,4383,69.47622849668565,714.797389934984
466,l5,4384,53.66726632378712,648.4669715754552
467,l6,4398,69.0602031763462,680.4389832936234
468,l6,4405,89.86146919331796,707.3348252678143
469,l6,4412,56.16341824582373,658.2963604602809
470,l6,4417,79.46083618483209,701.9441135933581
471,l6,4424,67.8121272153279,707.0975040949893
472,l6,4425,61.571747410236384,689.4177397327293
473,l6,4429,41.602532033943504,676.4754179413546
474,l5,4430,120.23131757809672,637.5824774118448
475,l6,4435,59.075595488199774,695.4660795822309
476,l5,4436,36.610228189870284,633.3938758427889
477,l5,4437,61.571747410236384,620.9419877940046
478,l5,4438,50.339063761071635,584.3482553380213
479,l6,4449,9.568582367807005,712.8115348189604
480,l5,4450,69.0602031763462,575.7505017396974
481,l6,4456,50.339063761071635,696.027748522491
482,l6,4457,75.30058298143774,686.6931263710349
483,l6,4458,69.47622849668565,655.5296962728116
484,l5,4459,60.323671449218075,621.5475579395091
485,l6,4468,44.51470927631954,693.3693148985599
486,l6,4469,44.098683955980114,688.7171102093815
487,l5,4470,75.71660830177717,616.286581333437
488,l5,4471,61.98777273057582,584.810840511588
489,l5,4477,37.858304150888586,651.4421442565299
490,l6,4494,85.70121598992361,699.4293465721955
491,l6,4495,110.24670988995028,693.683072534267
492,l6,4496,122.72746950013332,657.5461318245034
493,l5,4497,107.33453264757424,599.5874616294893
494,l6,4508,74.46853234075887,694.3773539189889
495,l6,4509,66.5640512543096,693.909848728148
496,l6,4510,73.22045637974057,674.0737622411843
497,l6,4518,61.15572208989695,679.8111078933181
498,l5,4519,50.339063761071635,611.5130110779305
499,l6,4523,124.8075961018305,684.9787994787548
500,l6,4528,35.362152228851976,668.4792112497852
501,l5,4532,77.79673490347434,629.008553574229
502,l6,4537,58.65957016786034,691.8347180598989
503,l5,4538,60.323671449218075,612.8388270482085
504,l6,4543,79.46083618483209,699.6384024881916
505,l6,4544,76.54865894245604,667.3773715435456
506,l6,4552,4.16025320339435,702.666568417509
507,l6,4553,55.74739292548429,702.0091368307828
508,l6,4554,73.63648170008,694.3701154788437
509,l5,4555,48.6749624797139,616.8213269452687
510,l5,4556,118.56721629673898,567.4697181815513
511,l6,4567,57.41149420684203,677.9978669779515
512,l6,4568,119.81529225775728,668.5542889066547
513,l5,4569,54.49931696446599,617.0363732356258
514,l6,4573,66.98007657464903,677.9992981149563
515,l5,4574,78.62878554415322,638.6037466069395
516,l5,4575,61.15572208989695,627.843225842447
517,l6,4587,109.41465924927141,686.7286174490134
518,l6,4594,59.49162080853921,672.3742629331048
519,l5,4595,107.33453264757424,653.7487898012242
520,l5,4596,91.5255704746757,568.4537037232186
521,l6,4603,46.17881055767729,694.8362782958824
522,l5,4604,57.827519527181465,656.8028456201756
523,l5,4605,61.15572208989695,561.0439262021865
524,l5,4617,62.40379805091525,656.0026666989827
525,l5,4618,18.721139415274575,604.3472717102449
526,l5,4619,24.9615192203661,600.2995097947946
527,l5,4620,42.850607994961806,596.945394744961
528,l6,4623,83.20506406788701,684.5536689931836
529,l6,4624,90.69351983399683,681.2339121247862
530,l5,4625,87.78134259162078,583.8819655512972
531,l6,4631,39.106380111906894,695.1371327765513
532,l6,4632,96.93389963908835,675.8878534041203
533,l6,4639,75.30058298143774,661.3845156329699
534,l5,4640,80.29288682551096,646.6659237883312
535,l5,4641,107.33453264757424,603.759782996293
536,l5,4642,48.6749624797139,603.5518189307155
537,l5,4649,74.05250702041943,573.7110576424991
538,l6,4656,52.41919036276881,660.1368305478419
539,l5,4662,77.38070958313492,559.567371853296
540,l5,4663,49.50701312039276,554.7115652235738
541,l6,4668,63.23584869159412,684.3708450982714
542,l5,4669,78.62878554415322,639.3582645924797
543,l5,4674,128.96784930522486,609.0539754067839
544,l5,4675,74.46853234075887,589.5286500565077
545,l5,4676,66.5640512543096,573.8250512333884
546,l5,4689,102.34222880350102,654.2330640868121
547,l5,4690,30.785873705118192,619.6652857869598
548,l5,4691,66.14802593397016,562.6693533604113
549,l6,4695,59.90764612887864,674.6679865935656
550,l5,4696,45.76278523733785,657.7579029440701
551,l5,4697,95.68582367807005,613.199483566322
552,l6,4701,71.97238041872225,687.5105947139559
553,l6,4702,69.89225381702508,685.2524777376358
554,l5,4703,49.50701312039276,633.2314993186408
555,l5,4722,84.86916534924474,562.9029602646809
556,l6,4730,44.93073459665898,683.1505233708888
557,l5,4731,111.49478585096858,618.7823206455201
558,l5,4737,67.8121272153279,556.1290970544507
559,l6,4749,74.8845576610983,665.3383158939943
560,l5,4750,86.53326663060248,640.9396898315226
561,l6,4751,28.705747103421015,673.4835226497396
562,l5,4752,50.75508908141107,548.7912700537337
563,l6,4764,81.12493746618983,672.9536812516563
564,l6,4765,73.22045637974057,661.7830923666532
565,l6,4774,51.587139722089944,656.520962018894
566,l5,4775,72.3884057390617,653.8159928834314
567,l5,4776,53.66726632378712,644.6182038297508
568,l5,4783,65.3159752932913,651.6212543413542
569,l5,4784,87.36531727128136,632.0769820172159
570,l6,4790,72.80443105940113,675.2324797986399
571,l6,4796,97.3499249594278,670.6933298156747
572,l5,4797,130.6319505865826,577.0392133772185
573,l5,4798,42.01855735428293,572.973679363883
574,l6,4806,97.76595027976722,671.072221104556
575,l5,4807,37.858304150888586,639.6444813247348
576,l5,4815,102.75825412384044,583.0772601642406
577,l6,4822,57.827519527181465,675.4316151780473
578,l5,4823,49.50701312039276,646.4481027647461
579,l5,4824,74.8845576610983,623.5754121160855
580,l5,4827,91.10954515433627,589.3676948052092
581,l5,4828,72.3884057390617,566.8410678303115
582,l6,4834,42.850607994961806,678.6735823637812
583,l6,4839,61.15572208989695,676.6179745473052
584,l5,4840,80.29288682551096,596.237774222182
